fieldType,Product Name,Brand,description,productImageUrl,Category,Sub Category,Prod Code,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,Unit Value,Sale Price,Base Price,GST Rate,GST Amount,Filter 1,Filter 1 Type,Filter 1 Value,additionalInfoTitle1,Filter 2,Filter 2 Type,Filter 2 Value,Filter 3,Filter 3 Type,Filter 3 Value
Product,Century Ply Starline Laminate Burma Teak 83441 G,Century Ply,"Introducing the Centuryply Starline Laminate Sapeli 83541 G, a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance make it easy to clean and maintain. Part of the StarLine 2020-22 collection, this laminate draws inspiration from Indian architectural masterpieces, adding a touch of elegance and sophistication to any space. Additionally, it features Virokill tech that eliminates harmful microbes, ensuring a safe and hygienic environment.",https://www.centuryply.com/centurylaminates/designlibrary/image/83441-G.jpg,Wooden Material,Laminate,Burma Teak 83441 G,LMNTGLSBUTAK83441G,,1327.5,,TRUE,PERCENT,15,InStock,,Sheet,900,,,,Thickness,DROP_DOWN,0.8mm,,Finish,DROP_DOWN,Gloss,,DROP_DOWN,
Product,Century Ply Starline Laminate Orange Twist 83884,Century Ply,"Introducing the Centuryply Starline Laminate Sapeli 83541 G, a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance make it easy to clean and maintain. Part of the StarLine 2020-22 collection, this laminate draws inspiration from Indian architectural masterpieces, adding a touch of elegance and sophistication to any space. Additionally, it features Virokill tech that eliminates harmful microbes, ensuring a safe and hygienic environment.",https://www.centuryply.com/centurylaminates/productImage/orange_twist_83884.jpg,Wooden Material,Laminate,Orange Twist 83884,LMNTABSORTST83884,,1106.25,,TRUE,PERCENT,15,InStock,,Sheet,750,,,,Thickness,DROP_DOWN,0.8mm,,Finish,DROP_DOWN,Abstract,,DROP_DOWN,
Product,Century Ply Starline Laminate Tencel Textilo 84811,Century Ply,"Introducing the Centuryply Starline Laminate Sapeli 83541 G, a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance make it easy to clean and maintain. Part of the StarLine 2020-22 collection, this laminate draws inspiration from Indian architectural masterpieces, adding a touch of elegance and sophistication to any space. Additionally, it features Virokill tech that eliminates harmful microbes, ensuring a safe and hygienic environment.",https://www.centuryply.com/centurylaminates/productImage/starline-84811-medium.jpg,Wooden Material,Laminate,Tencel Textilo 84811,LMNTABSTETLO84811,,1106.25,,TRUE,PERCENT,15,InStock,,Sheet,750,,,,Thickness,DROP_DOWN,0.8mm,,Finish,DROP_DOWN,Abstract,,DROP_DOWN,
Product,Century Ply Starline Laminate Lenzing Textilo 84812,Century Ply,"Introducing the Centuryply Starline Laminate Sapeli 83541 G, a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance make it easy to clean and maintain. Part of the StarLine 2020-22 collection, this laminate draws inspiration from Indian architectural masterpieces, adding a touch of elegance and sophistication to any space. Additionally, it features Virokill tech that eliminates harmful microbes, ensuring a safe and hygienic environment.",https://www.centuryply.com/centurylaminates/productImage/starline-84812-medium.jpg,Wooden Material,Laminate,Lenzing Textilo 84812,LMNTABSLETLO84812,,1106.25,,TRUE,PERCENT,15,InStock,,Sheet,750,,,,Thickness,DROP_DOWN,0.8mm,,Finish,DROP_DOWN,Abstract,,DROP_DOWN,
Product,Century Ply Starline Laminate Artistic Plaster 83825 MT,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.&nbsp;",https://www.centuryply.com/centurylaminates/designlibrary/image/83825-MT.jpg,Wooden Material,Laminate,Artistic Plaster 83825 MT,LMNTABSARPER83825MT,,1106.25,,TRUE,PERCENT,15,InStock,,Sheet,750,,,,Thickness,DROP_DOWN,0.8mm,,Finish,DROP_DOWN,Abstract,,DROP_DOWN,
Product,Century Ply Starline Laminate Rustic Plaster 83826 Mt,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.&nbsp;",https://www.centuryply.com/centurylaminates/productImage/starline-83826-mt-medium.jpg,Wooden Material,Laminate,Rustic Plaster 83826 MT,LMNTABSRUPER83826MT,,1106.25,,TRUE,PERCENT,15,InStock,,Sheet,750,,,,Thickness,DROP_DOWN,0.8mm,,Finish,DROP_DOWN,Abstract,,DROP_DOWN,
Product,Century Ply Starline Laminate Fossil Woodstone 84837,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.&nbsp;",https://www.centuryply.com/centurylaminates/productImage/starline-84837-medium.jpg,Wooden Material,Laminate,Fossil Woodstone 84837,LMNTABSFOWNE84837,,1106.25,,TRUE,PERCENT,15,InStock,,Sheet,750,,,,Thickness,DROP_DOWN,0.8mm,,Finish,DROP_DOWN,Abstract,,DROP_DOWN,
Product,Century Ply Starline Laminate Sandalart Grey 84883,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.&nbsp;",https://www.centuryply.com/centurylaminates/productImage/sandalart-grey-84883.jpg,Wooden Material,Laminate,Sandalart Grey 84883,LMNTABSSAGEY84883,,1106.25,,TRUE,PERCENT,15,InStock,,Sheet,750,,,,Thickness,DROP_DOWN,0.8mm,,Finish,DROP_DOWN,Abstract,,DROP_DOWN,
Product,Century Ply Starline Laminate Sandalart Oak 84884,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.&nbsp;",https://www.centuryply.com/centurylaminates/productImage/sandalart-oak-84884.jpg,Wooden Material,Laminate,Sandalart Oak 84884,LMNTABSSAOAK84884,,1106.25,,TRUE,PERCENT,15,InStock,,Sheet,750,,,,Thickness,DROP_DOWN,0.8mm,,Finish,DROP_DOWN,Abstract,,DROP_DOWN,
Product,Century Ply Starline Laminate Sandalart 84885,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.&nbsp;",https://www.centuryply.com/centurylaminates/productImage/sandalart-84885.jpg,Wooden Material,Laminate,Sandalart 84885,LMNTABSSASRT84885,,1106.25,,TRUE,PERCENT,15,InStock,,Sheet,750,,,,Thickness,DROP_DOWN,0.8mm,,Finish,DROP_DOWN,Abstract,,DROP_DOWN,
Product,Century Ply Starline Laminate Sandalart Wenge 84886,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.&nbsp;",https://www.centuryply.com/centurylaminates/designlibrary/image/84886-SU-New.jpg,Wooden Material,Laminate,Sandalart Wenge 84886,LMNTABSSAWGE84886,,1106.25,,TRUE,PERCENT,15,InStock,,Sheet,750,,,,Thickness,DROP_DOWN,0.8mm,,Finish,DROP_DOWN,Abstract,,DROP_DOWN,
Product,Century Ply Starline Laminate Cherry Twist 83885,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.&nbsp;",https://www.centuryply.com/centurylaminates/productImage/cherry-twist-83885.jpg,Wooden Material,Laminate,Cherry Twist 83885,LMNTABSCHTST83885,,1106.25,,TRUE,PERCENT,15,InStock,,Sheet,750,,,,Thickness,DROP_DOWN,0.8mm,,Finish,DROP_DOWN,Abstract,,DROP_DOWN,
Product,Century Ply Starline Laminate Cairo Walnut 84427 Fl,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.&nbsp;",https://www.centuryply.com/centurylaminates/productImage/cairo-walnut-84427-flowery.jpg,Wooden Material,Laminate,Cairo Walnut 84427 FL,LMNTTXTCAWUT84427FL,,1268.5,,TRUE,PERCENT,15,InStock,,Sheet,860,,,,Thickness,DROP_DOWN,0.8mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Starline Laminate Blood Red 80195 Cs,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.&nbsp;",https://www.centuryply.com/centurylaminates/productImage/starline-80195-cs(b)-medium.jpg,Wooden Material,Laminate,Blood Red 80195 CS,LMNTTXTBLRED80195CS,,1268.5,,TRUE,PERCENT,15,InStock,,Sheet,860,,,,Thickness,DROP_DOWN,0.8mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Starline Laminate Black 80293 Cs,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/starline-80293-cs(b)-medium.jpg,Wooden Material,Laminate,Black 80293 CS,LMNTTXTBLBCK80293CS,,1268.5,,TRUE,PERCENT,15,InStock,,Sheet,860,,,,Thickness,DROP_DOWN,0.8mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Starline Laminate Slate Grey 80236 Cs,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/starline-80236-cs(b)-medium.jpg,Wooden Material,Laminate,Slate Grey 80236 CS,LMNTTXTSLGEY80236CS,,1268.5,,TRUE,PERCENT,15,InStock,,Sheet,860,,,,Thickness,DROP_DOWN,0.8mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Starline Laminate Burgundy 80182 Cs,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/starline-80182-cs(b)-medium.jpg,Wooden Material,Laminate,Burgundy 80182 CS,LMNTTXTBUBDY80182CS,,1268.5,,TRUE,PERCENT,15,InStock,,Sheet,860,,,,Thickness,DROP_DOWN,0.8mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Starline Laminate Yellow 83203 Cs,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/starline-83203-cs(b)-medium.jpg,Wooden Material,Laminate,Yellow 83203 CS,LMNTTXTYEYOW83203CS,,1268.5,,TRUE,PERCENT,15,InStock,,Sheet,860,,,,Thickness,DROP_DOWN,0.8mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Starline Laminate Frosty White 80113 Cs,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/starline-80113-cs(b)-medium.jpg,Wooden Material,Laminate,Frosty White 80113 CS,LMNTTXTFRWTE80113CS,,1268.5,,TRUE,PERCENT,15,InStock,,Sheet,860,,,,Thickness,DROP_DOWN,0.8mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Starline Laminate Bloom Green 80289 Cs,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/starline-80289-gl-medium.jpg,Wooden Material,Laminate,Bloom Green 80289 CS,LMNTTXTBLGEN80289CS,,1268.5,,TRUE,PERCENT,15,InStock,,Sheet,860,,,,Thickness,DROP_DOWN,0.8mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Starline Laminate Lunan Red 80193 Cs,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/starline-80193-cs(b)-medium.jpg,Wooden Material,Laminate,Lunan Red 80193 CS,LMNTTXTLURED80193CS,,1268.5,,TRUE,PERCENT,15,InStock,,Sheet,860,,,,Thickness,DROP_DOWN,0.8mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
